Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
3731,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00:00,09h 15m,05:15:00,3.5,450.00,51
3732,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30:00,09h 30m,05:00:00,1.4,570.00,48
3733,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00:00,12h 00m,06:00:00,0.0,1200.00,55
3734,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45:00,10h 15m,05:00:00,0.0,550.00,40
3735,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00:00,10h 00m,05:00:00,0.0,550.00,40
3736,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30:00,11h 30m,06:00:00,0.0,550.00,40
3737,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30:00,11h 00m,03:30:00,2.6,570.00,51
3738,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,16:00:00,10h 30m,02:30:00,2.6,620.00,45
3739,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00:00,11h 30m,06:30:00,1.4,1200.00,32
3740,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30:00,10h 50m,05:20:00,1.4,600.00,44
3741,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shivendra Travels,A/C Sleeper (2+1),20:00:00,09h 30m,05:30:00,0.0,3500.00,1
3742,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - BDN0018,Ordinary Non AC Seater 2+3,05:30:00,06h 00m,11:30:00,3.3,403.00,52
3743,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - GRH0090,Ordinary Non AC Seater 2+3,05:50:00,07h 00m,12:50:00,3.3,403.00,52
3744,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - BDN0039,Ordinary Non AC Seater 2+3,06:00:00,06h 31m,12:31:00,3.3,411.00,52
3745,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - GRH0091,Ordinary Non AC Seater 2+3,06:10:00,07h 00m,13:10:00,3.3,403.00,52
3746,Badaun to Delhi,https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - BDN0036,Ordinary Non AC Seater 2+3,07:00:00,06h 30m,13:30:00,3.3,411.00,52
3747,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0038,Ordinary Non AC Seater 2+3,00:01:00,05h 00m,05:01:00,3.3,310.00,52
3748,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0042,Ordinary Non AC Seater 2+3,00:40:00,05h 00m,05:40:00,3.3,310.00,52
3749,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0159,Janrath AC Seater 2+3,01:31:00,04h 30m,06:01:00,3.2,396.00,45
3750,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - LDR0028,Janrath AC Seater 2+3,05:20:00,04h 39m,09:59:00,3.8,396.00,48
3751,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - VND0060,Rajdhani Non AC Seater 2+3,05:29:00,05h 01m,10:30:00,3.3,310.00,49
3752,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0024,Volvo AC Seater 2+2,06:00:00,04h 30m,10:30:00,3.0,658.00,39
3753,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - LDR0019,Janrath AC Seater 2+3,06:15:00,04h 15m,10:30:00,3.2,396.00,48
3754,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0016,Shatabdi AC Seater 2+2,06:40:00,04h 50m,11:30:00,3.3,458.00,41
3755,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0078,Ordinary Non AC Seater 2+3,07:00:00,05h 00m,12:00:00,3.3,310.00,52
3756,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0026,Volvo AC Seater 2+2,07:00:00,04h 30m,11:30:00,3.3,658.00,39
3757,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0080,Ordinary Non AC Seater 2+3,07:15:00,05h 00m,12:15:00,3.3,310.00,52
3758,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0003,Janrath AC Seater 2+2,07:20:00,05h 00m,12:20:00,3.3,458.00,36
3759,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0082,Ordinary Non AC Seater 2+3,07:30:00,05h 00m,12:30:00,3.3,310.00,52
3760,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0105,Janrath AC Seater 2+2,07:40:00,05h 00m,12:40:00,3.3,458.00,36
3761,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0084,Ordinary Non AC Seater 2+3,07:45:00,05h 00m,12:45:00,3.3,310.00,52
3762,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0086,Ordinary Non AC Seater 2+3,08:00:00,05h 00m,13:00:00,3.3,310.00,52
3763,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0028,Volvo AC Seater 2+2,08:00:00,04h 30m,12:30:00,5.0,658.00,38
3764,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0006,Ordinary Non AC Seater 2+3,08:10:00,05h 50m,14:00:00,3.3,314.00,52
3765,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0023,Ordinary Non AC Seater 2+3,08:20:00,05h 05m,13:25:00,3.3,310.00,52
3766,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0001,Pink Express AC Seater 2+2,08:20:00,05h 00m,13:20:00,3.3,458.00,41
3767,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0002,Ordinary Non AC Seater 2+3,08:30:00,04h 30m,13:00:00,3.3,310.00,52
3768,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0034,Pink Express AC Seater 2+2,08:40:00,05h 10m,13:50:00,3.3,458.00,41
3769,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0005,Janrath AC Seater 2+2,09:00:00,04h 30m,13:30:00,4.6,458.00,36
3770,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0006,Ordinary Non AC Seater 2+3,09:00:00,05h 00m,14:00:00,3.3,310.00,52
3771,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0007,Volvo AC Seater 2+2,10:00:00,04h 30m,14:30:00,4.5,658.00,39
3772,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0192,Janrath AC Seater 2+2,10:21:00,04h 59m,15:20:00,3.3,458.00,36
3773,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0124,Shatabdi AC Seater 2+2,11:00:00,05h 15m,16:15:00,3.3,458.00,36
3774,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0027,Janrath AC Seater 2+2,11:20:00,05h 00m,16:20:00,3.3,458.00,36
3775,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0033,Janrath AC Seater 2+2,11:40:00,05h 00m,16:40:00,3.3,458.00,36
3776,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0007,Janrath AC Seater 2+2,12:00:00,04h 30m,16:30:00,2.1,458.00,36
3777,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0023,Volvo AC Seater 2+2,12:30:00,04h 30m,17:00:00,2.2,658.00,39
3778,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0010,Shatabdi AC Seater 2+2,12:50:00,04h 30m,17:20:00,2.7,458.00,37
3779,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0004,Janrath AC Seater 2+2,13:10:00,04h 30m,17:40:00,4.2,458.00,36
3780,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0025,Volvo AC Seater 2+2,13:30:00,04h 30m,18:00:00,3.3,658.00,39
3781,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0006,Janrath AC Seater 2+3,13:50:00,04h 30m,18:20:00,2.5,396.00,48
3782,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0008,Janrath AC Seater 2+2,14:10:00,04h 30m,18:40:00,3.3,458.00,36
3783,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0027,Volvo AC Seater 2+2,14:30:00,04h 30m,19:00:00,3.2,658.00,39
3784,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0161,Janrath AC Seater 2+3,14:41:00,04h 30m,19:11:00,3.3,396.00,48
3785,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0135,Janrath AC Seater 2+3,14:51:00,04h 30m,19:21:00,3.3,396.00,48
3786,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0153,Janrath AC Seater 2+3,15:31:00,04h 30m,20:01:00,3.3,396.00,48
3787,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0012,Shatabdi AC Seater 2+2,15:50:00,04h 30m,20:20:00,4.3,458.00,37
3788,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0030,Janrath AC Seater 2+2,16:15:00,05h 30m,21:45:00,3.3,458.00,36
3789,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0003,Rajdhani Non AC Seater 2+3,16:20:00,05h 11m,21:31:00,3.3,310.00,51
3790,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - LDR0025,Rajdhani Non AC Seater 2+3,16:30:00,06h 15m,22:45:00,3.3,320.00,51
3791,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0137,Janrath AC Seater 2+3,16:31:00,04h 30m,21:01:00,3.3,396.00,48
3792,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0139,Janrath AC Seater 2+3,17:00:00,04h 30m,21:30:00,3.3,396.00,48
3793,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0200,Janrath AC Seater 2+2,17:30:00,04h 30m,22:00:00,3.3,458.00,36
3794,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0155,Janrath AC Seater 2+3,18:01:00,04h 30m,22:31:00,3.0,396.00,48
3795,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0030,Volvo AC Seater 2+2,18:30:00,04h 30m,23:00:00,3.3,658.00,39
3796,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00:00,05h 00m,00:00:00,3.3,310.00,52
3797,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0157,Janrath AC Seater 2+3,19:01:00,04h 00m,23:01:00,3.3,396.00,48
3798,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0037,Volvo AC Seater 2+2,19:30:00,04h 29m,23:59:00,3.3,658.00,39
3799,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40:00,05h 00m,00:40:00,3.3,310.00,52
3800,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0014,Ordinary Non AC Seater 2+3,20:00:00,05h 28m,01:28:00,3.3,310.00,52
3801,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0034,Volvo AC Seater 2+2,20:30:00,04h 30m,01:00:00,3.3,658.00,39
3802,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0018,Ordinary Non AC Seater 2+3,20:40:00,05h 00m,01:40:00,3.3,310.00,52
3803,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00:00,05h 00m,02:00:00,1.0,396.00,47
3804,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20:00,05h 00m,02:20:00,3.3,310.00,52
3805,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00:00,05h 00m,03:00:00,3.3,310.00,52
3806,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0144,Shatabdi AC Seater 2+2,22:00:00,04h 00m,02:00:00,1.7,458.00,37
3807,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40:00,05h 00m,03:40:00,3.2,310.00,52
3808,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00:00,05h 15m,04:15:00,1.8,396.00,48
3809,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0034,Ordinary Non AC Seater 2+3,23:20:00,05h 00m,04:20:00,2.0,310.00,52
3810,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,04h 30m,03:45:00,3.1,499.00,23
3811,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Sethi Yatra Company,A/C Seater/Sleeper (2+1),01:50:00,04h 05m,05:55:00,2.5,370.00,22
3812,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40:00,04h 21m,09:01:00,2.3,475.00,22
3813,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Jai Shree Ram Bus Service,AC Sleeper (2+1),16:00:00,04h 45m,20:45:00,2.7,950.00,25
3814,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Goyal Travels,A/C Seater / Sleeper (2+1),23:49:00,04h 06m,03:55:00,1.8,500.00,38
3815,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0011,Ordinary Non AC Seater 2+3,00:05:00,07h 39m,07:44:00,3.3,475.00,52
3816,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - KSH0026,Janrath AC Seater 2+2,00:30:00,08h 27m,08:57:00,3.3,690.00,36
3817,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0013,Ordinary Non AC Seater 2+3,00:35:00,07h 35m,08:10:00,3.3,475.00,52
3818,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0015,Ordinary Non AC Seater 2+3,02:30:00,07h 45m,10:15:00,3.3,475.00,52
3819,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - KSH0016,Ordinary Non AC Seater 2+3,04:30:00,08h 40m,13:10:00,3.3,475.00,52
3820,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - KSH0024,Ordinary Non AC Seater 2+3,05:30:00,08h 27m,13:57:00,3.3,475.00,52
3821,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - VND0058,Ordinary Non AC Seater 2+3,06:00:00,13h 00m,19:00:00,3.3,475.00,52
3822,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - KSH0002,Janrath AC Seater 2+2,06:30:00,07h 45m,14:15:00,3.3,690.00,36
3823,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0017,Ordinary Non AC Seater 2+3,07:00:00,07h 00m,14:00:00,3.3,475.00,52
3824,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0086,Janrath AC Seater 2+2,07:30:00,07h 00m,14:30:00,2.8,690.00,36
3825,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0076,Ordinary Non AC Seater 2+3,08:00:00,07h 00m,15:00:00,3.3,475.00,52
3826,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0087,Janrath AC Seater 2+2,08:30:00,07h 00m,15:30:00,3.3,690.00,33
3827,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0044,Janrath AC Seater 2+2,09:30:00,06h 30m,16:00:00,2.1,690.00,36
3828,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0046,Janrath AC Seater 2+2,10:00:00,06h 30m,16:30:00,2.8,690.00,36
3829,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0088,Janrath AC Seater 2+2,10:30:00,07h 00m,17:30:00,3.7,690.00,36
3830,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AMT0034,Ordinary Non AC Seater 2+3,10:30:00,08h 30m,19:00:00,3.3,475.00,52
3831,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0089,Janrath AC Seater 2+2,11:00:00,07h 00m,18:00:00,3.3,690.00,36
3832,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0135,Janrath AC Seater 2+2,11:31:00,07h 29m,19:00:00,3.3,690.00,36
3833,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0020,Janrath AC Seater 2+2,12:00:00,08h 20m,20:20:00,3.3,690.00,36
3834,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - AWD0094,Pink Express AC Seater 2+2,13:00:00,07h 00m,20:00:00,2.4,690.00,41
3835,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - TAJ0023,Janrath AC Seater 2+2,13:30:00,07h 15m,20:45:00,3.3,690.00,36
3836,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - HDD0003,Janrath AC Seater 2+2,14:00:00,08h 30m,22:30:00,3.3,690.00,36
3837,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0059,Rajdhani Non AC Seater 2+3,14:29:00,06h 16m,20:45:00,3.3,475.00,51
3838,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07:00,06h 00m,21:07:00,5.0,996.00,39
3839,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0022,Janrath AC Seater 2+2,17:00:00,08h 20m,01:20:00,3.3,690.00,36
3840,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30:00,07h 00m,01:30:00,3.3,475.00,51
3841,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00:00,06h 45m,01:45:00,3.3,475.00,52
3842,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30:00,07h 00m,02:30:00,3.3,475.00,51
3843,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0042,Shatabdi AC Seater 2+2,20:00:00,06h 30m,02:30:00,3.3,690.00,37
3844,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00:00,07h 00m,03:00:00,3.3,475.00,51
3845,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20:00,06h 40m,03:00:00,3.3,475.00,52
3846,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30:00,07h 30m,04:00:00,3.3,475.00,47
3847,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,20:30:00,07h 00m,03:30:00,3.3,475.00,51
3848,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0068,Shatabdi AC Seater 2+2,20:45:00,06h 45m,03:30:00,2.9,698.00,41
3849,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,21:00:00,07h 00m,04:00:00,3.3,475.00,51
3850,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0029,Ordinary Non AC Seater 2+3,21:25:00,07h 34m,04:59:00,3.3,475.00,51
3851,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0043,Volvo AC Seater 2+2,22:00:00,06h 00m,04:00:00,3.9,996.00,35
3852,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - MTH0002,Ordinary Non AC Seater 2+3,22:00:00,07h 00m,05:00:00,3.3,475.00,52
3853,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0144,Shatabdi AC Seater 2+2,22:00:00,07h 30m,05:30:00,3.3,724.00,37
3854,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0048,Shatabdi AC Seater 2+2,22:30:00,07h 00m,05:30:00,3.5,698.00,37
3855,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0057,Ordinary Non AC Seater 2+3,22:30:00,07h 00m,05:30:00,3.3,475.00,52
3856,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0031,Ordinary Non AC Seater 2+3,23:00:00,06h 30m,05:30:00,3.3,475.00,51
3857,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - GLA0137,Janrath AC Seater 2+2,23:05:00,06h 26m,05:31:00,3.3,698.00,36
3858,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - HDD0001,Janrath AC Seater 2+2,23:30:00,08h 00m,07:30:00,1.8,690.00,36
3859,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0035,Ordinary Non AC Seater 2+3,23:30:00,07h 00m,06:30:00,3.3,475.00,51
3860,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30:00,07h 00m,05:30:00,4.9,489.00,18
3861,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,06h 30m,05:45:00,3.7,499.00,23
3862,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Yolo Bus,A/C Sleeper (2+1),22:19:00,07h 24m,05:43:00,3.9,550.00,16
3863,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00:00,05h 00m,09:00:00,4.6,2849.00,20
3864,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Sethi Yatra Company,A/C Seater/Sleeper (2+1),01:50:00,06h 05m,07:55:00,3.2,370.00,22
3865,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),01:55:00,06h 10m,08:05:00,3.0,664.00,16
3866,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Khajuraho Travels,A/C Seater / Sleeper (2+1),03:42:00,05h 30m,09:12:00,2.1,519.00,13
