Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
1631,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Bharat Travels,NON A/C Sleeper (2+1),18:00:00,05h 55m,23:55:00,2.9,810.00,30
1632,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Kothari Travels (Shri Solanki Travels),NON A/C Seater/ Sleeper (2+1),20:00:00,06h 30m,02:30:00,2.8,475.00,37
1633,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,RSRTC - 167853,Express Non AC Seater 2+3,08:15:00,06h 15m,14:30:00,3.7,306.00,41
1634,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,RSRTC - 165974,Express Non AC Seater 2+3,11:30:00,06h 15m,17:45:00,2.4,306.00,40
1635,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,RSRTC - 166880,Express Non AC Seater 2+3,12:45:00,06h 30m,19:15:00,2.7,306.00,42
1636,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,RSRTC - 180763,Semi Deluxe Non AC Seater 2+2,14:15:00,06h 30m,20:45:00,3.4,333.00,35
1637,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15:00,06h 45m,22:00:00,4.2,380.00,35
1638,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Paras Travels,A/C Seater / Sleeper (2+1),22:30:00,06h 30m,05:00:00,4.0,362.00,25
1639,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),22:00:00,07h 00m,05:00:00,3.9,350.00,36
1640,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Babu Travels,Non A/C Seater / Sleeper (2+1),22:30:00,06h 45m,05:15:00,3.7,350.00,35
1641,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,AdRadhey Travels,NON AC Seater / Sleeper 2+1,22:45:00,06h 45m,05:30:00,3.2,350.00,29
1642,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,M R Travels,A/C Seater / Sleeper (2+1),22:50:00,06h 25m,05:15:00,2.8,400.00,24
1643,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Navrang Travels,A/C Seater / Sleeper (2+1),20:15:00,05h 25m,01:40:00,3.7,449.00,36
1644,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00:00,07h 00m,05:00:00,3.6,333.00,36
1645,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),17:15:00,05h 05m,22:20:00,2.2,476.00,40
1646,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Samreen Travels,AC Sleeper (2+1),21:00:00,05h 00m,02:00:00,4.5,800.00,16
1647,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Babu Travels,Bharat Benz A/C Sleeper (2+1),20:30:00,05h 15m,01:45:00,2.5,700.00,12
1648,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35:00,05h 45m,22:20:00,1.5,477.00,33
1649,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,20:45:00,04h 45m,01:30:00,2.2,450.00,34
1650,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00:00,04h 30m,22:30:00,2.8,500.00,32
1651,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Shree Laxmi Yatra,NON A/C Sleeper (2+1),20:30:00,06h 00m,02:30:00,2.7,590.00,24
1652,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jay Bajrang Travels,A/C Seater / Sleeper (2+1),17:30:00,05h 45m,23:15:00,2.2,300.00,40
1653,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 168754,Express Non AC Seater 2+3,09:45:00,06h 00m,15:45:00,4.1,263.00,42
1654,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 168784,Express Non AC Seater 2+3,11:00:00,06h 00m,17:00:00,4.1,263.00,42
1655,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 168791,Express Non AC Seater 2+3,11:25:00,06h 05m,17:30:00,4.1,263.00,42
1656,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 178795,Super Luxury Volvo AC Seater Pushback 2+2,11:30:00,04h 30m,16:00:00,4.4,440.00,24
1657,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 193896,Express Non AC Seater 2+3,14:15:00,05h 15m,19:30:00,4.1,263.00,42
1658,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 168828,Express Non AC Seater 2+3,15:45:00,05h 55m,21:40:00,4.1,263.00,42
1659,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40:00,04h 30m,21:10:00,3.9,440.00,37
1660,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,RSRTC - 154392,Express Non AC Seater 2+3,21:30:00,05h 30m,03:00:00,4.1,263.00,42
1661,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,Bharat Benz A/C Seater (2+2),06:45:00,05h 05m,11:50:00,3.5,349.00,40
1662,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30:00,05h 30m,18:00:00,3.4,278.00,45
1663,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,Bharat Benz A/C Seater (2+2),12:40:00,05h 50m,18:30:00,4.2,300.00,42
1664,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Neeraj travels,A/C Seater / Sleeper (2+1),15:00:00,05h 02m,20:02:00,3.4,350.00,38
1665,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30:00,04h 40m,22:10:00,3.4,324.00,40
1666,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10:00,05h 00m,23:10:00,3.5,323.00,35
1667,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,A/C Seater / Sleeper (2+1),18:15:00,04h 50m,23:05:00,4.5,450.00,38
1668,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30:00,05h 20m,23:50:00,3.4,278.00,38
1669,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59:00,06h 09m,06:08:00,4.2,350.00,38
1670,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,Bharat Benz A/C Seater (2+2),10:50:00,05h 40m,16:30:00,2.4,349.00,39
1671,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15:00,05h 15m,19:30:00,2.5,324.00,38
1672,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,MS Gajraj Bus Service,A/C Seater (2+3),14:40:00,05h 30m,20:10:00,0.0,349.00,56
1673,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,Non AC Seater (2+3),15:40:00,05h 40m,21:20:00,2.4,299.00,55
1674,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10:00,04h 20m,22:30:00,2.7,380.00,40
1675,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Amit Travels,A/C Seater / Sleeper (2+1),23:00:00,05h 00m,04:00:00,1.9,349.00,34
1676,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),16:30:00,05h 50m,22:20:00,3.4,499.00,38
1677,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Gajraj bus service,A/C Seater / Sleeper (2+1),17:30:00,04h 20m,21:50:00,4.8,699.00,38
1678,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00:00,04h 50m,23:50:00,3.7,699.00,38
1679,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30:00,04h 25m,23:55:00,4.7,799.00,40
1680,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15:00,03h 40m,23:55:00,5.0,599.00,38
1681,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 193591,NON AC Seater / Sleeper 2+1,07:50:00,05h 25m,13:15:00,3.7,351.00,37
1682,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 183714,Express Non AC Seater 2+3,08:50:00,05h 35m,14:25:00,3.1,269.00,46
1683,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 168941,Express Non AC Seater 2+3,09:45:00,06h 05m,15:50:00,2.5,270.00,42
1684,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 184103,Express Non AC Seater 2+3,13:10:00,05h 00m,18:10:00,3.7,269.00,42
1685,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 190552,Express Non AC Seater 2+3,15:30:00,04h 55m,20:25:00,3.7,270.00,41
1686,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 183727,Express Non AC Seater 2+3,19:10:00,05h 20m,00:30:00,4.3,268.00,46
1687,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01:00,04h 54m,02:55:00,3.7,351.00,34
1688,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00:00,05h 00m,04:00:00,4.0,438.00,29
1689,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,GV Tours,A/C Seater/Sleeper (2+1),16:00:00,04h 50m,20:50:00,3.0,475.00,42
1690,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15:00,05h 40m,02:55:00,3.7,400.00,47
1691,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),14:30:00,06h 00m,20:30:00,1.5,647.00,36
1692,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00:00,05h 59m,00:59:00,2.7,300.00,47
1693,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15:00,04h 44m,23:59:00,1.1,428.00,41
1694,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30:00,06h 30m,02:00:00,1.3,463.00,37
1695,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00:00,04h 40m,00:40:00,1.5,648.00,40
1696,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:00:00,05h 50m,01:50:00,2.7,300.00,45
1697,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15:00,05h 45m,02:00:00,1.9,570.00,32
1698,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:30:00,06h 30m,03:00:00,2.7,500.00,45
1699,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00:00,06h 30m,03:30:00,1.0,549.00,40
1700,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00:00,04h 45m,01:45:00,1.5,648.00,40
1701,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00:00,05h 30m,02:30:00,2.8,499.00,29
1702,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15:00,04h 44m,01:59:00,1.5,475.00,47
1703,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15:00,04h 44m,01:59:00,1.5,475.00,40
1704,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15:00,05h 30m,02:45:00,2.0,665.00,22
1705,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:30:00,04h 16m,01:46:00,2.7,500.00,47
1706,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:30:00,04h 20m,01:50:00,2.3,400.00,44
1707,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),21:35:00,03h 55m,01:30:00,1.5,646.00,30
1708,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15:00,05h 00m,03:15:00,2.7,499.00,30
1709,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:30:00,06h 45m,05:15:00,2.7,499.00,30
1710,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45:00,04h 45m,03:30:00,1.5,665.00,40
1711,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,GV Tours,A/C Seater / Sleeper (2+1),22:50:00,04h 40m,03:30:00,1.2,475.00,40
1712,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,MJ Bhati Travels JJN,Bharat Benz A/C Sleeper (2+1),18:00:00,05h 00m,23:00:00,3.2,1092.00,27
1713,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Khushi Tour. Travels,A/C Seater / Sleeper (2+1),20:00:00,03h 55m,23:55:00,2.5,1100.00,40
1714,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:15:00,04h 45m,03:00:00,2.0,855.00,32
1715,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 192419,Express Non AC Seater 2+3,08:00:00,04h 45m,12:45:00,4.2,250.00,42
1716,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 146127,Express Non AC Seater 2+3,10:15:00,04h 45m,15:00:00,4.2,250.00,42
1717,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 159380,Express Non AC Seater 2+3,10:45:00,04h 40m,15:25:00,4.2,250.00,42
1718,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193857,Express Non AC Seater 2+3,12:40:00,04h 50m,17:30:00,4.2,250.00,42
1719,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193580,Express Non AC Seater 2+3,14:30:00,04h 50m,19:20:00,4.2,250.00,42
1720,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 173598,Super Luxury Volvo AC Seater Pushback 2+2,16:31:00,03h 14m,19:45:00,4.1,421.00,36
1721,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193272,Express Non AC Seater 2+3,17:00:00,05h 00m,22:00:00,4.2,240.00,42
1722,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55:00,04h 50m,02:45:00,4.2,231.00,42
1723,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),06:50:00,02h 20m,09:10:00,5.0,666.67,25
1724,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),07:00:00,03h 50m,10:50:00,3.3,333.00,45
1725,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),08:10:00,03h 16m,11:26:00,3.7,439.00,19
1726,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Amar Travels,A/C Seater / Sleeper (2+1),08:40:00,04h 00m,12:40:00,3.3,400.00,43
1727,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),09:40:00,04h 35m,14:15:00,3.1,333.00,40
1728,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:30:00,03h 40m,18:10:00,3.8,440.00,35
1729,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40:00,03h 12m,17:52:00,5.0,750.00,36
1730,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30:00,03h 10m,18:40:00,4.5,666.67,41
1731,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),17:00:00,03h 30m,20:30:00,4.5,440.00,34
1732,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Neelam Travels,A/C Seater / Sleeper (2+1),18:30:00,04h 30m,23:00:00,3.5,400.00,38
1733,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15:00,03h 15m,22:30:00,4.6,440.00,36
1734,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30:00,04h 15m,23:45:00,3.2,600.00,30
1735,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30:00,04h 29m,02:59:00,4.1,350.00,25
1736,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),22:30:00,04h 00m,02:30:00,3.9,440.00,36
1737,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),22:30:00,04h 15m,02:45:00,3.1,333.00,42
1738,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,NON AC Seater / Sleeper 2+1,22:45:00,04h 15m,03:00:00,3.1,280.00,42
1739,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,CHANDRA RAJ TRAVELS & CARGO,A/C Seater / Sleeper (2+1),22:45:00,04h 00m,02:45:00,3.6,350.00,44
1740,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),23:00:00,04h 15m,03:15:00,4.1,750.00,36
1741,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Suman Supreme Travels,A/C Seater / Sleeper (2+1),23:00:00,04h 25m,03:25:00,3.7,350.00,44
1742,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00:00,04h 00m,03:00:00,3.9,660.00,34
1743,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:15:00,04h 15m,03:30:00,3.1,333.00,40
1744,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),23:15:00,04h 00m,03:15:00,3.9,440.00,38
1745,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:50:00,04h 15m,04:05:00,4.8,429.00,40
1746,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Rathore Travels Madho,A/C Seater / Sleeper (2+1),07:30:00,03h 30m,11:00:00,1.5,350.00,40
1747,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),09:10:00,04h 15m,13:25:00,2.3,333.00,40
1748,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Sharma travels,A/C Seater / Sleeper (2+1),10:30:00,04h 25m,14:55:00,1.9,428.00,38
1749,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Ganesh Travels,A/C Seater / Sleeper (2+1),11:00:00,04h 30m,15:30:00,2.7,450.00,42
1750,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),13:00:00,04h 15m,17:15:00,2.7,333.00,32
1751,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),14:15:00,04h 15m,18:30:00,2.2,333.00,33
1752,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Sharma travels,A/C Seater / Sleeper (2+1),14:30:00,04h 00m,18:30:00,1.9,381.00,38
1753,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Sleeper (2+1),16:30:00,04h 15m,20:45:00,2.9,429.00,30
1754,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Rathore Travels Madho,A/C Seater / Sleeper (2+1),17:00:00,03h 30m,20:30:00,1.5,400.00,40
1755,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Amar Travels(Jaipur),AC Seater (2+2),18:00:00,04h 05m,22:05:00,2.4,340.00,41
1756,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,MAHADEV TOUR AND TRAVELS,A/C Seater / Sleeper (2+1),19:15:00,03h 50m,23:05:00,1.8,800.00,42
1757,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Royal Travels,A/C Seater / Sleeper (2+1),21:30:00,04h 15m,01:45:00,2.7,400.00,42
1758,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 592,A/C Executive (2+3),08:05:00,10h 05m,18:10:00,2.5,622.00,42
1759,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 129,Ordinary 3+2 Non AC Seater,08:50:00,09h 50m,18:40:00,2.5,507.00,37
1760,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25:00,09h 05m,18:30:00,4.6,892.00,23
1761,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 657,Ordinary 3+2 Non AC Seater,11:00:00,11h 00m,22:00:00,2.7,507.00,33
1762,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 515,Ordinary 3+2 Non AC Seater,12:30:00,10h 20m,22:50:00,4.2,507.00,35
1763,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 551,A/C Executive (2+3),15:30:00,10h 00m,01:30:00,3.5,612.00,42
1764,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50:00,10h 10m,03:00:00,4.2,512.00,19
